CIIU;ANIO;DECLARANTES;ING_BRUTOS_MM;COSTOS_MM;RENTA_LIQ_MM;MARGEN_COSTO;MARGEN_RENTA;NOMBRE
0111;2022;523;1450457.4;1365263.1;58626.2;0.9413;0.0404;Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas
0111;2023;594;13733971.6;1138315.6;63751.9;0.0829;0.0046;Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas
0111;2024;643;1297129.6;1086753.2;90237.6;0.8378;0.0696;Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas
0112;2022;675;2108736.4;1852287.4;175469.3;0.8784;0.0832;Cultivo de arroz
0112;2023;783;2149864.8;1890653.1;154055.0;0.8794;0.0717;Cultivo de arroz
0112;2024;830;12661816.1;1787768.7;134894.5;0.1412;0.0107;Cultivo de arroz
0113;2022;1115;1542124.6;1366394.6;69982.0;0.886;0.0454;Cultivo de hortalizas, raíces y tubérculos
0113;2023;1272;2028711.9;1853070.3;88694.7;0.9134;0.0437;Cultivo de hortalizas, raíces y tubérculos
0113;2024;1426;2512803.5;2166766.0;113249.3;0.8623;0.0451;Cultivo de hortalizas, raíces y tubérculos
0114;2022;8;586.3;587.9;49.3;1.0028;0.084;Cultivo de tabaco
0114;2023;13;3404.3;2715.2;58.2;0.7976;0.0171;Cultivo de tabaco
0114;2024;10;3721.9;2866.9;32.2;0.7703;0.0086;Cultivo de tabaco
0115;2022;52;22105.5;21245.4;725.9;0.9611;0.0328;Cultivo de plantas textiles
0115;2023;67;2517740.2;17806.5;462.6;0.0071;0.0002;Cultivo de plantas textiles
0115;2024;60;40998.6;10409.6;390.8;0.2539;0.0095;Cultivo de plantas textiles
0119;2022;784;1142022.0;1012996.6;93524.1;0.887;0.0819;Otros cultivos transitorios n.c.p.
0119;2023;798;695575.4;566733.7;37676.8;0.8148;0.0542;Otros cultivos transitorios n.c.p.
0119;2024;800;677734.6;604397.1;46570.6;0.8918;0.0687;Otros cultivos transitorios n.c.p.
0121;2022;2193;2314979.3;2148631.5;149226.0;0.9281;0.0645;Cultivo de frutas tropicales y subtropicales
0121;2023;2420;3858532.5;3623897.8;192388.4;0.9392;0.0499;Cultivo de frutas tropicales y subtropicales
0121;2024;2566;4481746.1;4191512.8;227166.6;0.9352;0.0507;Cultivo de frutas tropicales y subtropicales
0122;2022;697;3422360.8;3300693.4;146107.2;0.9644;0.0427;Cultivo de plátano y banano
0122;2023;744;3919254.6;3724248.7;186052.7;0.9502;0.0475;Cultivo de plátano y banano
0122;2024;776;3932454.5;3723517.9;171518.8;0.9469;0.0436;Cultivo de plátano y banano
0123;2022;1164;1348934.4;1012877.6;67588.6;0.7509;0.0501;Cultivo de café
0123;2023;1241;11801055.1;1130862.9;52876.0;0.0958;0.0045;Cultivo de café
0123;2024;1307;2402549.2;2000733.1;62085.2;0.8328;0.0258;Cultivo de café
0124;2022;839;6052380.6;4552663.0;1048582.0;0.7522;0.1733;Cultivo de caña de azúcar
0124;2023;842;4469880.0;3387039.1;732259.3;0.7577;0.1638;Cultivo de caña de azúcar
0124;2024;849;4191559.1;3386800.0;680825.0;0.808;0.1624;Cultivo de caña de azúcar
0125;2022;871;10568215.1;8793219.2;744934.2;0.832;0.0705;Cultivo de flor de corte
0125;2023;908;10967481.7;9610007.5;331335.5;0.8762;0.0302;Cultivo de flor de corte
0125;2024;918;11136291.6;10251098.4;386394.3;0.9205;0.0347;Cultivo de flor de corte
0126;2022;1437;10703777.8;7381198.2;1812428.2;0.6896;0.1693;Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
0126;2023;1537;9068628.7;7556649.1;970849.4;0.8333;0.1071;Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
0126;2024;1587;8215122.8;6988599.3;795876.2;0.8507;0.0969;Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
0127;2022;143;195973.9;153476.4;20699.3;0.7831;0.1056;Cultivo de plantas con las que se preparan bebidas
0127;2023;161;277795.6;209566.5;13760.3;0.7544;0.0495;Cultivo de plantas con las que se preparan bebidas
0127;2024;167;1151851.1;394191.9;15297.5;0.3422;0.0133;Cultivo de plantas con las que se preparan bebidas
0128;2022;922;329052.3;389218.2;20592.7;1.1828;0.0626;Cultivo de especias y de plantas aromáticas y medicinales
0128;2023;912;432037.1;427667.2;17283.5;0.9899;0.04;Cultivo de especias y de plantas aromáticas y medicinales
0128;2024;875;442731.9;388152.1;21138.1;0.8767;0.0477;Cultivo de especias y de plantas aromáticas y medicinales
0129;2022;552;603063.2;450324.5;54183.2;0.7467;0.0898;Otros cultivos permanentes n.c.p.
0129;2023;605;396979.7;384277.8;27773.8;0.968;0.07;Otros cultivos permanentes n.c.p.
0129;2024;620;458728.7;421741.8;36133.7;0.9194;0.0788;Otros cultivos permanentes n.c.p.
0130;2022;646;624469.2;549827.9;45783.1;0.8805;0.0733;Propagación de plantas (actividades de los viveros, excepto viveros forestales)
0130;2023;722;618613.4;548785.8;43736.6;0.8871;0.0707;Propagación de plantas (actividades de los viveros, excepto viveros forestales)
0130;2024;792;657285.6;586194.6;43182.3;0.8918;0.0657;Propagación de plantas (actividades de los viveros, excepto viveros forestales)
0141;2022;5877;8847761.0;7180477.9;615794.8;0.8116;0.0696;Cría de ganado bovino y bufalino
0141;2023;6247;8975493.9;7747771.9;617642.9;0.8632;0.0688;Cría de ganado bovino y bufalino
0141;2024;6724;9607231.1;8204424.8;648683.7;0.854;0.0675;Cría de ganado bovino y bufalino
0142;2022;150;140829.9;70021.2;3307.8;0.4972;0.0235;Cría de caballos y otros equinos
0142;2023;172;61531.9;51348.9;6763.0;0.8345;0.1099;Cría de caballos y otros equinos
0142;2024;207;72563.3;57873.2;6322.6;0.7976;0.0871;Cría de caballos y otros equinos
0143;2022;83;16837.2;15437.4;1160.2;0.9169;0.0689;Cría de ovejas y cabras
0143;2023;92;27677.8;25726.4;1346.2;0.9295;0.0486;Cría de ovejas y cabras
0143;2024;96;26138.9;23234.7;1686.1;0.8889;0.0645;Cría de ovejas y cabras
0144;2022;669;4580129.9;4262448.2;231427.3;0.9306;0.0505;Cría de ganado porcino
0144;2023;763;5273557.7;4940924.8;238967.9;0.9369;0.0453;Cría de ganado porcino
0144;2024;846;5682531.3;5205149.1;316727.8;0.916;0.0557;Cría de ganado porcino
0145;2022;1115;20203206.3;18671452.7;1064831.7;0.9242;0.0527;Cría de aves de corral
0145;2023;1270;23044312.5;21548276.7;982056.4;0.9351;0.0426;Cría de aves de corral
0145;2024;1408;23017109.0;20528644.3;1519014.0;0.8919;0.066;Cría de aves de corral
0149;2022;562;349308.3;315252.9;17032.5;0.9025;0.0488;Cría de otros animales n.c.p.
0149;2023;611;242255.2;221372.5;14491.2;0.9138;0.0598;Cría de otros animales n.c.p.
0149;2024;641;278748.5;245810.1;18146.6;0.8818;0.0651;Cría de otros animales n.c.p.
0150;2022;3325;3183740.5;2319080.1;233312.1;0.7284;0.0733;Explotación mixta (agrícola y pecuaria)
0150;2023;3488;2749767.4;2492755.9;173817.8;0.9065;0.0632;Explotación mixta (agrícola y pecuaria)
0150;2024;3563;3345225.5;2500459.2;196565.5;0.7475;0.0588;Explotación mixta (agrícola y pecuaria)
0161;2022;4486;5036102.4;4272538.9;425905.8;0.8484;0.0846;Actividades de apoyo a la agricultura
0161;2023;4923;5707891.3;4915157.0;436946.9;0.8611;0.0766;Actividades de apoyo a la agricultura
0161;2024;5280;5925136.8;5184574.7;421838.2;0.875;0.0712;Actividades de apoyo a la agricultura
0162;2022;924;4496834.8;4363730.6;75918.9;0.9704;0.0169;Actividades de apoyo a la ganadería
0162;2023;1002;1005912.8;889671.1;68180.4;0.8844;0.0678;Actividades de apoyo a la ganadería
0162;2024;1036;1030568.0;922605.2;74068.6;0.8952;0.0719;Actividades de apoyo a la ganadería
0163;2022;292;725323.5;671586.4;16385.6;0.9259;0.0226;Actividades posteriores a la cosecha
0163;2023;329;676670.1;610186.5;22023.7;0.9017;0.0325;Actividades posteriores a la cosecha
0163;2024;352;700212.2;659080.6;20382.5;0.9413;0.0291;Actividades posteriores a la cosecha
0164;2023;37;568830.0;502082.4;5435.4;0.8827;0.0096;Tratamiento de semillas para propagación
0164;2024;34;644407.7;583361.5;6727.9;0.9053;0.0104;Tratamiento de semillas para propagación
0170;2023;5;4117.6;3699.9;400.4;0.8985;0.0973;Caza ordinaria y mediante trampas y actividades de servicios conexas
0170;2024;5;6002.6;5395.4;509.6;0.8988;0.0849;Caza ordinaria y mediante trampas y actividades de servicios conexas
0210;2022;1026;1950428.8;1429975.0;401093.1;0.7332;0.2056;Silvicultura y otras actividades forestales
0210;2023;1124;2602763.0;1668998.6;313033.6;0.6412;0.1203;Silvicultura y otras actividades forestales
0210;2024;1168;2287553.1;1888656.4;294432.7;0.8256;0.1287;Silvicultura y otras actividades forestales
0220;2022;246;245924.0;201442.0;16975.4;0.8191;0.069;Extracción de madera
0220;2023;284;396901.0;336655.4;35134.1;0.8482;0.0885;Extracción de madera
0220;2024;291;526916.2;289831.6;33259.2;0.5501;0.0631;Extracción de madera
0230;2022;20;5195.9;5140.6;126.1;0.9894;0.0243;Recolección de productos forestales diferentes a la madera
0230;2023;26;14550.5;11344.4;88.7;0.7797;0.0061;Recolección de productos forestales diferentes a la madera
0230;2024;31;12407.6;11475.9;1054.9;0.9249;0.085;Recolección de productos forestales diferentes a la madera
0240;2022;143;168543.9;115481.3;11713.0;0.6852;0.0695;Servicios de apoyo a la silvicultura
0240;2023;174;195071.5;157734.2;20222.6;0.8086;0.1037;Servicios de apoyo a la silvicultura
0240;2024;175;165643.2;131104.0;25782.5;0.7915;0.1557;Servicios de apoyo a la silvicultura
0311;2022;118;259656.8;237195.7;10520.8;0.9135;0.0405;Pesca marítima
0311;2023;143;263918.6;245137.0;6647.5;0.9288;0.0252;Pesca marítima
0311;2024;160;233892.1;214723.3;7723.5;0.918;0.033;Pesca marítima
0312;2022;157;151215.3;140656.6;9005.7;0.9302;0.0596;Pesca de agua dulce
0312;2023;173;134829.8;121484.7;6374.8;0.901;0.0473;Pesca de agua dulce
0312;2024;179;126551.2;111674.5;13390.3;0.8824;0.1058;Pesca de agua dulce
0321;2022;56;104576.1;129081.2;518.1;1.2343;0.005;Acuicultura marítima
0321;2023;64;130354.5;141683.8;1321.8;1.0869;0.0101;Acuicultura marítima
0321;2024;63;97382.7;108408.0;826.6;1.1132;0.0085;Acuicultura marítima
0322;2022;637;1316806.6;1196894.7;80232.5;0.9089;0.0609;Acuicultura de agua dulce
0322;2023;700;1927495.1;1441205.6;72869.3;0.7477;0.0378;Acuicultura de agua dulce
0322;2024;724;1773850.5;1282214.3;77728.7;0.7228;0.0438;Acuicultura de agua dulce
0510;2022;1389;53820225.1;26469512.9;25253598.6;0.4918;0.4692;Extracción de hulla (carbón de piedra)
0510;2023;1401;38969689.0;27923628.2;8009104.7;0.7165;0.2055;Extracción de hulla (carbón de piedra)
0510;2024;1429;28601050.9;24430813.9;3714886.6;0.8542;0.1299;Extracción de hulla (carbón de piedra)
0520;2022;44;139150.3;123491.3;15967.6;0.8875;0.1148;Extracción de carbón lignito
0520;2023;47;63792.6;63889.2;965.1;1.0015;0.0151;Extracción de carbón lignito
0520;2024;44;45018.6;42633.0;1096.4;0.947;0.0244;Extracción de carbón lignito
0610;2022;231;195296189.5;138604805.0;52056542.1;0.7097;0.2666;Extracción de petróleo crudo
0610;2023;220;167236652.2;134501287.1;28366376.4;0.8043;0.1696;Extracción de petróleo crudo
0610;2024;216;149251419.6;124770799.6;18662578.5;0.836;0.125;Extracción de petróleo crudo
0620;2022;17;74561.4;130634.5;4950.1;1.752;0.0664;Extracción de gas natural
0620;2023;26;2261758.2;2100176.3;474189.1;0.9286;0.2097;Extracción de gas natural
0620;2024;30;2477291.0;2039814.5;495413.1;0.8234;0.2;Extracción de gas natural
0710;2022;39;1482.8;1461.1;288.7;0.9854;0.1947;Extracción de minerales de hierro
0710;2023;42;16639.3;15075.8;1025.3;0.906;0.0616;Extracción de minerales de hierro
0710;2024;49;19324.3;15575.7;2623.7;0.806;0.1358;Extracción de minerales de hierro
0721;2022;5;3319.9;3473.6;0.2;1.0463;0.0001;Extracción de minerales de uranio y de torio
0722;2023;1003;8857861.9;5775877.2;1870270.4;0.6521;0.2111;Extracción de oro y otros metales preciosos
0722;2024;1041;8236767.3;5464980.4;2767483.9;0.6635;0.336;Extracción de oro y otros metales preciosos
0729;2022;62;388343.3;286696.0;84371.6;0.7383;0.2173;Extracción de otros minerales metalíferos no ferrosos n.c.p.
0729;2023;67;363157.9;345371.8;43479.7;0.951;0.1197;Extracción de otros minerales metalíferos no ferrosos n.c.p.
0729;2024;75;402073.8;388846.4;41927.7;0.9671;0.1043;Extracción de otros minerales metalíferos no ferrosos n.c.p.
0811;2022;1536;4100931.7;3234053.6;323665.7;0.7886;0.0789;Extracción de piedra, arena, arcillas comunes, yeso y anhidrita
0811;2023;1607;5920301.0;5145353.1;357893.4;0.8691;0.0605;Extracción de piedra, arena, arcillas comunes, yeso y anhidrita
0811;2024;1648;5782185.1;5310371.0;324052.7;0.9184;0.056;Extracción de piedra, arena, arcillas comunes, yeso y anhidrita
0812;2022;136;982106.5;776883.0;176162.7;0.791;0.1794;Extracción de arcillas de uso industrial, caliza, caolín y bentonitas
0812;2023;154;730667.6;656937.2;55813.0;0.8991;0.0764;Extracción de arcillas de uso industrial, caliza, caolín y bentonitas
0812;2024;158;707177.2;651983.0;50372.3;0.922;0.0712;Extracción de arcillas de uso industrial, caliza, caolín y bentonitas
0820;2022;158;349592.6;390078.0;20162.7;1.1158;0.0577;Extracción de esmeraldas, piedras preciosas y semipreciosas
0820;2023;153;334310.5;433242.3;15437.2;1.2959;0.0462;Extracción de esmeraldas, piedras preciosas y semipreciosas
0820;2024;168;302703.8;421322.5;10012.2;1.3919;0.0331;Extracción de esmeraldas, piedras preciosas y semipreciosas
0891;2022;36;100263.6;82306.9;9111.2;0.8209;0.0909;Extracción de minerales para la fabricación de abonos y productos químicos
0891;2023;45;94913.4;85373.6;5237.4;0.8995;0.0552;Extracción de minerales para la fabricación de abonos y productos químicos
0891;2024;44;262643.6;84553.0;6123.1;0.3219;0.0233;Extracción de minerales para la fabricación de abonos y productos químicos
0892;2022;13;30753.4;37622.6;209.4;1.2234;0.0068;Extracción de halita (sal)
0892;2023;15;35894.8;39173.0;178.0;1.0913;0.005;Extracción de halita (sal)
0892;2024;17;82585.9;39076.4;2527.2;0.4732;0.0306;Extracción de halita (sal)
0899;2022;75;285918.4;257910.4;27846.5;0.902;0.0974;Extracción de otros minerales no metálicos n.c.p.
0899;2023;78;288026.1;263006.4;17098.1;0.9131;0.0594;Extracción de otros minerales no metálicos n.c.p.
0899;2024;82;219734.0;189811.7;23312.0;0.8638;0.1061;Extracción de otros minerales no metálicos n.c.p.
0910;2022;828;16521714.3;13722628.0;2389942.6;0.8306;0.1447;Actividades de apoyo para la extracción de petróleo y de gas natural
0910;2023;841;18859342.5;14840041.1;1285671.9;0.7869;0.0682;Actividades de apoyo para la extracción de petróleo y de gas natural
0910;2024;854;15233778.9;13808859.7;1096571.8;0.9065;0.072;Actividades de apoyo para la extracción de petróleo y de gas natural
0990;2022;555;1846210.6;1470020.9;207265.1;0.7962;0.1123;Actividades de apoyo para otras actividades de explotación de minas y canteras
0990;2023;579;3045976.4;2712613.3;251571.3;0.8906;0.0826;Actividades de apoyo para otras actividades de explotación de minas y canteras
0990;2024;606;2974719.6;2325979.7;240887.0;0.7819;0.081;Actividades de apoyo para otras actividades de explotación de minas y canteras
1011;2022;1082;23783717.6;22389791.2;826455.8;0.9414;0.0347;Procesamiento y conservación de carne y productos cárnicos
1011;2023;1161;18135449.9;16365133.5;596528.4;0.9024;0.0329;Procesamiento y conservación de carne y productos cárnicos
1011;2024;1210;19206722.2;16974202.2;853116.5;0.8838;0.0444;Procesamiento y conservación de carne y productos cárnicos
1012;2022;156;1956448.5;1816800.0;86119.8;0.9286;0.044;Procesamiento y conservación de pescados, crustáceos y moluscos
1012;2023;154;2073861.2;1942506.0;48708.6;0.9367;0.0235;Procesamiento y conservación de pescados, crustáceos y moluscos
1012;2024;165;2105601.7;1935511.9;69705.6;0.9192;0.0331;Procesamiento y conservación de pescados, crustáceos y moluscos
1020;2022;1233;3969255.5;2984595.7;207943.7;0.7519;0.0524;Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos
1020;2023;1236;4057793.5;3671064.3;247936.6;0.9047;0.0611;Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos
1020;2024;1321;4590513.6;4041494.2;274567.6;0.8804;0.0598;Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos
1030;2022;206;17914963.2;15250571.8;1177781.1;0.8513;0.0657;Elaboración de aceites y grasas de origen vegetal y animal
1031;2023;90;6231925.5;5810784.8;331839.3;0.9324;0.0532;Extracción de aceites de origen vegetal crudos
1031;2024;84;5811523.8;5448046.2;270513.4;0.9375;0.0465;Extracción de aceites de origen vegetal crudos
1032;2023;50;7028085.6;6337647.8;228637.3;0.9018;0.0325;Elaboración de aceites y grasas de origen vegetal refinados
1032;2024;52;6243022.5;5674199.8;285056.8;0.9089;0.0457;Elaboración de aceites y grasas de origen vegetal refinados
1033;2023;15;317531.6;306165.9;6166.0;0.9642;0.0194;Elaboración de aceites y grasas de origen animal
1033;2024;18;302864.2;290281.3;4489.4;0.9585;0.0148;Elaboración de aceites y grasas de origen animal
1040;2022;928;20840361.6;18899301.8;798162.5;0.9069;0.0383;Elaboración de productos lácteos
1040;2023;957;20377693.0;18694181.6;761830.8;0.9174;0.0374;Elaboración de productos lácteos
1040;2024;1007;20457932.9;18368398.2;736573.9;0.8979;0.036;Elaboración de productos lácteos
1051;2022;481;17108259.5;15724676.7;729862.1;0.9191;0.0427;Elaboración de productos de molinería
1051;2023;486;19631334.8;18019624.6;676577.6;0.9179;0.0345;Elaboración de productos de molinería
1051;2024;499;17509285.8;16085575.4;640250.3;0.9187;0.0366;Elaboración de productos de molinería
1052;2022;44;1643110.4;1372147.7;234203.0;0.8351;0.1425;Elaboración de almidones y productos derivados del almidón
1052;2023;38;2279253.3;1973669.1;270421.6;0.8659;0.1186;Elaboración de almidones y productos derivados del almidón
1052;2024;42;2003745.7;1726767.1;232010.0;0.8618;0.1158;Elaboración de almidones y productos derivados del almidón
1061;2022;237;14881862.1;14022177.8;353129.0;0.9422;0.0237;Trilla de café
1061;2023;239;9816205.5;9693458.9;101357.8;0.9875;0.0103;Trilla de café
1061;2024;264;12825547.9;12649684.9;170870.3;0.9863;0.0133;Trilla de café
1062;2022;365;3743627.8;3552258.7;94810.3;0.9489;0.0253;Descafeinado, tostión y molienda del café
1062;2023;396;3547903.8;3299807.5;172455.5;0.9301;0.0486;Descafeinado, tostión y molienda del café
1062;2024;443;3494987.2;3087235.7;291617.6;0.8833;0.0834;Descafeinado, tostión y molienda del café
1063;2022;97;5662511.2;5136253.1;89144.6;0.9071;0.0157;Otros derivados del café
1063;2023;121;5194753.3;5178114.4;53884.1;0.9968;0.0104;Otros derivados del café
1063;2024;146;5578592.3;5905105.5;38181.2;1.0585;0.0068;Otros derivados del café
1071;2022;21;5865640.2;4815711.1;882802.9;0.821;0.1505;Elaboración y refinación de azúcar
1071;2023;28;7571389.0;6567479.5;904515.1;0.8674;0.1195;Elaboración y refinación de azúcar
1071;2024;31;7171913.0;6450553.2;613629.0;0.8994;0.0856;Elaboración y refinación de azúcar
1072;2022;198;302209.9;280707.8;12712.2;0.9289;0.0421;Elaboración de panela
1072;2023;212;280772.2;256881.9;13026.6;0.9149;0.0464;Elaboración de panela
1072;2024;212;308621.8;282662.4;13294.2;0.9159;0.0431;Elaboración de panela
1081;2022;1770;10012202.4;9095640.1;476641.2;0.9085;0.0476;Elaboración de productos de panadería
1081;2023;1908;10658573.3;9753168.5;561641.1;0.9151;0.0527;Elaboración de productos de panadería
1081;2024;2060;10695250.9;9875312.7;506595.7;0.9233;0.0474;Elaboración de productos de panadería
1082;2022;276;5286726.3;4855860.8;299022.0;0.9185;0.0566;Elaboración de cacao, chocolate y productos de confitería
1082;2023;299;27767866.9;7612404.5;106257.6;0.2741;0.0038;Elaboración de cacao, chocolate y productos de confitería
1082;2024;310;7791412.5;7317049.3;163008.6;0.9391;0.0209;Elaboración de cacao, chocolate y productos de confitería
1083;2022;36;696609.9;639865.3;50270.7;0.9185;0.0722;Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares
1083;2023;37;192391.1;183491.9;7131.0;0.9537;0.0371;Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares
1083;2024;40;174088.4;161131.7;8176.0;0.9256;0.047;Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares
1084;2022;1221;2359820.9;2192105.3;166042.6;0.9289;0.0704;Elaboración de comidas y platos preparados
1084;2023;1406;3106443.6;2897509.5;191840.9;0.9327;0.0618;Elaboración de comidas y platos preparados
1084;2024;1494;3554043.6;3231541.7;261522.6;0.9093;0.0736;Elaboración de comidas y platos preparados
1089;2022;1672;17848552.6;15486264.1;1386447.0;0.8676;0.0777;Elaboración de otros productos alimenticios n.c.p.
1089;2023;1734;21357964.7;19224230.5;1182976.2;0.9001;0.0554;Elaboración de otros productos alimenticios n.c.p.
1089;2024;1831;23358050.5;19748349.1;1318516.2;0.8455;0.0564;Elaboración de otros productos alimenticios n.c.p.
1090;2022;475;22276204.1;21047847.5;926762.1;0.9449;0.0416;Elaboración de alimentos preparados para animales
1090;2023;499;23976930.8;21980790.7;1325414.3;0.9167;0.0553;Elaboración de alimentos preparados para animales
1090;2024;539;21182843.1;19181597.5;1559998.0;0.9055;0.0736;Elaboración de alimentos preparados para animales
1101;2022;149;1318075.0;1082700.5;179228.5;0.8214;0.136;Destilación, rectificación y mezcla de bebidas alcohólicas
1101;2023;165;1188290.7;1011383.2;133326.2;0.8511;0.1122;Destilación, rectificación y mezcla de bebidas alcohólicas
1101;2024;169;1130699.1;940580.0;157112.8;0.8319;0.139;Destilación, rectificación y mezcla de bebidas alcohólicas
1102;2022;97;102497.4;78536.3;18419.2;0.7662;0.1797;Elaboración de bebidas fermentadas no destiladas
1102;2023;106;136987.8;94999.5;19043.4;0.6935;0.139;Elaboración de bebidas fermentadas no destiladas
1102;2024;112;118877.2;93438.2;18100.9;0.786;0.1523;Elaboración de bebidas fermentadas no destiladas
1103;2022;204;12302533.4;8361267.3;1321098.0;0.6796;0.1074;Producción de malta, elaboración de cervezas y otras bebidas malteadas
1103;2023;220;12935055.4;9440785.9;1150386.5;0.7299;0.0889;Producción de malta, elaboración de cervezas y otras bebidas malteadas
1103;2024;231;13604249.9;10004959.2;1353503.5;0.7354;0.0995;Producción de malta, elaboración de cervezas y otras bebidas malteadas
1104;2022;552;13550558.4;12710731.4;584288.0;0.938;0.0431;Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas
1104;2023;609;15784890.7;14580716.8;770292.4;0.9237;0.0488;Elaboración de bebidas no alcohólicas, producción de aguas minerales y otras aguas embotelladas
1104;2024;654;16866754.2;14783966.0;933236.8;0.8765;0.0553;Elaboración de bebidas no alcohólicas, producción de aguas minerales y otras aguas embotelladas
1200;2022;21;1201011.2;784599.3;168051.6;0.6533;0.1399;Elaboración de productos de tabaco
1200;2023;18;26751.9;23523.5;1458.4;0.8793;0.0545;Elaboración de productos de tabaco
1200;2024;18;36024.9;36351.1;1531.7;1.0091;0.0425;Elaboración de productos de tabaco
1311;2022;141;2490687.1;1845089.2;159954.7;0.7408;0.0642;Preparación e hilatura de fibras textiles
1311;2023;143;1981523.9;1816331.1;131652.2;0.9166;0.0664;Preparación e hilatura de fibras textiles
1311;2024;153;1904657.4;1663006.0;153990.8;0.8731;0.0808;Preparación e hilatura de fibras textiles
1312;2022;406;4084644.2;3561107.5;318378.2;0.8718;0.0779;Tejeduría de productos textiles
1312;2023;426;3808534.7;3441190.0;160455.8;0.9035;0.0421;Tejeduría de productos textiles
1312;2024;429;3831208.8;3352326.6;146774.2;0.875;0.0383;Tejeduría de productos textiles
1313;2022;656;1667525.8;1486022.9;120968.7;0.8912;0.0725;Acabado de productos textiles
1313;2023;671;1734591.2;1352546.4;102029.0;0.7797;0.0588;Acabado de productos textiles
1313;2024;682;1577223.9;1378857.6;101851.2;0.8742;0.0646;Acabado de productos textiles
1391;2022;119;125736.8;110153.1;10158.6;0.8761;0.0808;Fabricación de tejidos de punto y ganchillo
1391;2023;117;243903.5;223932.3;11215.0;0.9181;0.046;Fabricación de tejidos de punto y ganchillo
1391;2024;119;241812.7;217917.0;16890.5;0.9012;0.0698;Fabricación de tejidos de punto y ganchillo
1392;2022;915;4160879.4;3707155.6;255281.1;0.891;0.0614;Confección de artículos con materiales textiles, excepto prendas de vestir
1392;2023;952;3304861.7;2833004.4;223240.0;0.8572;0.0675;Confección de artículos con materiales textiles, excepto prendas de vestir
1392;2024;971;3401809.6;3018213.9;232629.8;0.8872;0.0684;Confección de artículos con materiales textiles, excepto prendas de vestir
1393;2022;45;80506.2;70140.8;4507.1;0.8712;0.056;Fabricación de tapetes y alfombras para pisos
1393;2023;41;88487.2;80431.1;4549.8;0.909;0.0514;Fabricación de tapetes y alfombras para pisos
1393;2024;42;98427.1;88582.8;5268.7;0.9;0.0535;Fabricación de tapetes y alfombras para pisos
1394;2022;47;140442.2;94870.7;10072.9;0.6755;0.0717;Fabricación de cuerdas, cordeles, cables, bramantes y redes
1394;2023;41;110243.6;96368.7;10017.3;0.8741;0.0909;Fabricación de cuerdas, cordeles, cables, bramantes y redes
1394;2024;44;159618.3;142994.2;10817.0;0.8959;0.0678;Fabricación de cuerdas, cordeles, cables, bramantes y redes
1399;2022;714;2025603.2;1669115.4;273775.2;0.824;0.1352;Fabricación de otros artículos textiles n.c.p.
1399;2023;745;2219045.6;1871802.9;194171.1;0.8435;0.0875;Fabricación de otros artículos textiles n.c.p.
1399;2024;770;2910231.4;1937327.8;213962.8;0.6657;0.0735;Fabricación de otros artículos textiles n.c.p.
1410;2022;8274;25400459.7;20354673.7;1719546.7;0.8014;0.0677;Confección de prendas de vestir, excepto prendas de piel
1410;2023;8431;24070742.2;21212070.0;1283615.1;0.8812;0.0533;Confección de prendas de vestir, excepto prendas de piel
1410;2024;8596;25314001.9;21312739.8;1280578.6;0.8419;0.0506;Confección de prendas de vestir, excepto prendas de piel
1420;2022;103;113362.5;104416.5;5663.0;0.9211;0.05;Fabricación de artículos de piel
1420;2023;108;137992.7;127017.1;6914.6;0.9205;0.0501;Fabricación de artículos de piel
1420;2024;109;146341.6;131764.0;11346.9;0.9004;0.0775;Fabricación de artículos de piel
1430;2022;31;34337.8;30198.7;2483.1;0.8795;0.0723;Fabricación de artículos de punto y ganchillo
1430;2023;29;45379.3;43058.2;1854.9;0.9489;0.0409;Fabricación de artículos de punto y ganchillo
1430;2024;33;44331.7;40745.3;1991.2;0.9191;0.0449;Fabricación de artículos de punto y ganchillo
1511;2022;212;604152.3;528702.2;25702.9;0.8751;0.0425;Curtido y recurtido de cueros, recurtido y teñido de pieles
1511;2023;209;479132.2;435355.1;30181.5;0.9086;0.063;"Curtido y recurtido de cueros; recurtido y teñido de pieles"
1511;2024;226;752313.2;500581.2;21880.9;0.6654;0.0291;"Curtido y recurtido de cueros; recurtido y teñido de pieles"
1512;2022;319;510989.3;415743.7;47646.1;0.8136;0.0932;Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería
1512;2023;334;650711.2;540941.8;56334.1;0.8313;0.0866;Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería
